,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
20301,37,technician,married,tertiary,yes,-681,yes,yes,cellular,11,aug,4.67,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20303,32,management,married,tertiary,no,713,yes,no,cellular,11,aug,1.27,7,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20304,35,management,married,tertiary,no,569,no,no,cellular,11,aug,2.02,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20305,38,self-employed,single,tertiary,no,982,no,no,cellular,11,aug,2.93,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20306,37,management,married,tertiary,no,0,no,no,cellular,11,aug,3.12,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20307,53,management,divorced,secondary,no,112,no,yes,cellular,11,aug,4.1,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20309,48,technician,divorced,secondary,no,353,no,no,cellular,11,aug,2.2,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20310,35,technician,married,tertiary,no,22,no,no,cellular,11,aug,1.82,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20311,30,management,single,tertiary,no,1191,no,no,cellular,11,aug,6.35,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20312,31,management,married,tertiary,no,4945,no,no,cellular,11,aug,7.42,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20313,40,technician,married,secondary,no,4186,no,no,cellular,11,aug,2.15,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20314,47,services,married,primary,no,206,no,no,cellular,11,aug,1.18,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20315,35,technician,married,secondary,no,289,yes,no,cellular,11,aug,1.33,10,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20316,31,management,married,secondary,no,0,no,no,cellular,11,aug,12.0,1,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20317,35,management,single,tertiary,yes,-1980,yes,yes,cellular,11,aug,3.78,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20318,30,technician,single,tertiary,no,2784,no,no,cellular,11,aug,2.68,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20319,42,management,married,tertiary,no,187,no,no,cellular,11,aug,1.07,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20320,32,technician,single,tertiary,no,741,yes,no,cellular,11,aug,3.97,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20321,45,admin.,married,secondary,no,111,yes,no,cellular,11,aug,2.88,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20322,33,technician,married,secondary,no,1166,no,no,cellular,11,aug,1.5,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20323,59,blue-collar,married,primary,no,914,no,no,cellular,11,aug,2.32,8,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20324,37,management,married,tertiary,no,2672,yes,no,cellular,11,aug,9.15,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20325,40,self-employed,married,tertiary,no,271,yes,no,cellular,11,aug,4.42,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20326,32,technician,single,tertiary,no,1100,yes,yes,cellular,11,aug,1.12,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20327,32,management,married,tertiary,no,1086,no,no,cellular,11,aug,6.32,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20328,51,technician,single,secondary,no,8538,yes,no,cellular,11,aug,2.1,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20329,31,blue-collar,married,secondary,no,-204,yes,yes,cellular,11,aug,7.15,7,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20330,33,technician,married,tertiary,no,2586,no,no,cellular,11,aug,1.95,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20331,37,technician,single,secondary,no,4,no,no,cellular,11,aug,15.55,1,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20332,59,retired,married,primary,yes,-13,no,no,cellular,11,aug,1.28,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20333,32,management,married,tertiary,no,1208,no,no,cellular,11,aug,3.68,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20334,30,technician,single,tertiary,no,4459,no,no,cellular,11,aug,2.48,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20335,38,technician,married,tertiary,no,-3,no,no,cellular,11,aug,2.47,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20336,52,admin.,married,secondary,no,7742,no,no,cellular,11,aug,2.48,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20337,32,housemaid,married,secondary,no,3832,no,no,cellular,11,aug,1.33,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20338,37,management,married,tertiary,no,825,yes,no,cellular,11,aug,3.57,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20339,34,technician,single,secondary,no,4676,no,no,cellular,11,aug,4.13,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20340,30,management,single,tertiary,no,6493,no,no,cellular,11,aug,2.2,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20341,33,technician,single,tertiary,no,443,no,no,cellular,11,aug,4.0,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20342,32,technician,single,tertiary,no,543,no,no,cellular,11,aug,6.42,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20343,30,management,married,tertiary,no,1882,yes,no,cellular,11,aug,4.15,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20344,43,unemployed,married,secondary,no,223,no,no,cellular,11,aug,3.33,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20345,31,technician,single,secondary,no,2,no,yes,cellular,11,aug,1.73,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20346,43,management,married,secondary,no,2411,yes,no,cellular,11,aug,2.07,7,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20347,31,management,married,tertiary,no,3739,no,no,cellular,11,aug,1.95,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20348,31,self-employed,single,secondary,no,762,no,no,cellular,11,aug,5.2,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20349,47,services,married,secondary,no,24,no,no,cellular,11,aug,4.52,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20350,49,management,married,tertiary,no,4594,no,no,cellular,11,aug,2.62,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20351,32,management,single,tertiary,no,1434,no,no,cellular,11,aug,19.07,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20352,30,technician,single,tertiary,no,290,no,no,cellular,11,aug,8.08,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20353,56,services,divorced,secondary,no,476,no,no,cellular,11,aug,1.12,7,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20354,59,technician,married,secondary,no,478,no,no,cellular,11,aug,1.8,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20355,47,retired,married,secondary,no,-71,yes,no,cellular,11,aug,4.88,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20356,30,technician,married,tertiary,no,8351,no,no,cellular,11,aug,5.75,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20357,50,blue-collar,married,primary,no,0,no,no,cellular,11,aug,1.2,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20358,42,management,married,tertiary,no,1161,no,no,cellular,11,aug,1.68,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20359,53,self-employed,married,primary,no,2639,no,no,cellular,11,aug,5.07,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20360,51,blue-collar,married,primary,no,541,no,no,cellular,11,aug,11.05,3,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20361,43,management,married,tertiary,no,8,no,no,cellular,11,aug,1.58,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20362,36,technician,divorced,secondary,no,487,no,yes,cellular,11,aug,4.47,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20363,31,technician,married,secondary,no,30,no,no,telephone,11,aug,2.22,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20365,34,management,married,tertiary,no,519,no,no,cellular,11,aug,0.95,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20366,37,technician,married,secondary,no,5287,yes,yes,cellular,11,aug,3.48,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20367,40,management,divorced,tertiary,no,3426,no,no,cellular,11,aug,1.57,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20368,41,management,married,tertiary,no,0,no,no,cellular,11,aug,20.7,5,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20369,59,retired,married,tertiary,no,1296,no,no,cellular,11,aug,14.37,11,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20370,55,services,married,secondary,no,2120,no,no,cellular,11,aug,3.93,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20371,39,technician,married,secondary,no,3663,no,no,cellular,11,aug,3.83,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20372,35,technician,single,secondary,no,354,no,no,cellular,11,aug,7.4,3,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20373,59,retired,married,secondary,no,5219,no,no,cellular,11,aug,3.98,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20374,48,blue-collar,married,primary,no,719,no,yes,cellular,11,aug,6.97,5,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20375,46,technician,divorced,tertiary,no,0,yes,no,cellular,11,aug,4.15,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20376,50,self-employed,married,secondary,no,111,no,no,cellular,11,aug,4.62,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20377,38,services,single,secondary,no,9609,yes,no,cellular,11,aug,28.12,9,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20379,35,management,single,tertiary,no,863,no,no,cellular,11,aug,8.02,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20380,53,retired,divorced,secondary,no,451,no,yes,cellular,11,aug,4.62,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20381,34,management,married,tertiary,no,1054,no,no,cellular,11,aug,1.68,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20382,44,technician,divorced,secondary,no,12,no,no,cellular,11,aug,4.92,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20383,30,technician,single,secondary,no,3927,yes,no,cellular,11,aug,4.12,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20384,53,blue-collar,married,primary,no,1301,no,no,cellular,11,aug,2.73,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20385,58,retired,married,secondary,no,11,no,no,cellular,11,aug,4.5,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20386,34,management,married,tertiary,no,828,no,yes,cellular,11,aug,18.0,3,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20387,38,technician,married,tertiary,no,-267,no,no,cellular,11,aug,3.67,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20388,34,management,married,tertiary,no,2657,yes,no,cellular,11,aug,2.65,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20389,33,management,single,tertiary,no,4782,yes,no,cellular,11,aug,3.62,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20390,50,management,married,tertiary,no,412,yes,yes,cellular,11,aug,0.67,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20392,31,technician,single,secondary,no,433,no,no,cellular,11,aug,25.07,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20393,50,management,married,tertiary,no,1859,no,no,cellular,11,aug,1.42,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20394,45,blue-collar,married,primary,no,6753,no,no,cellular,11,aug,0.8,9,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20395,34,technician,single,tertiary,no,1039,no,no,cellular,11,aug,5.7,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20397,52,technician,married,secondary,no,989,no,no,cellular,11,aug,5.93,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20398,32,management,single,tertiary,no,715,no,no,cellular,11,aug,2.65,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20399,44,management,married,tertiary,no,-61,no,no,cellular,11,aug,16.92,1,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20400,47,blue-collar,married,secondary,no,2787,no,no,cellular,11,aug,7.98,1,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20401,40,technician,married,secondary,no,1716,yes,no,cellular,12,aug,3.77,8,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20402,59,admin.,divorced,secondary,no,636,no,no,cellular,12,aug,1.52,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20403,30,management,single,tertiary,no,115,no,no,cellular,12,aug,2.57,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20404,30,housemaid,single,tertiary,no,3362,no,no,cellular,12,aug,1.68,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20405,50,technician,divorced,secondary,no,3656,no,no,cellular,12,aug,8.48,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20406,32,technician,married,secondary,no,1568,no,no,cellular,12,aug,2.68,6,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20407,46,unemployed,married,secondary,no,2551,no,no,cellular,12,aug,10.75,2,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20408,32,management,divorced,tertiary,no,948,no,no,cellular,12,aug,3.4,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20409,59,management,married,tertiary,no,37,no,no,cellular,12,aug,1.07,9,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20410,60,retired,married,secondary,no,2722,no,no,cellular,12,aug,8.43,2,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20411,57,retired,married,primary,no,-12,no,yes,cellular,12,aug,1.33,8,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20412,58,retired,married,secondary,no,764,no,no,cellular,12,aug,3.65,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20413,39,technician,married,secondary,no,52,no,no,cellular,12,aug,1.6,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20414,31,technician,single,secondary,no,826,yes,no,cellular,12,aug,4.1,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20415,36,management,married,tertiary,no,171,no,no,cellular,12,aug,1.53,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20416,56,blue-collar,married,secondary,no,2395,no,no,cellular,12,aug,2.5,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20417,51,admin.,married,secondary,no,1535,no,no,cellular,12,aug,5.98,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20418,33,management,married,tertiary,no,685,no,no,cellular,12,aug,1.2,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20419,35,technician,married,secondary,no,482,no,no,cellular,12,aug,2.3,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20420,56,retired,married,secondary,no,-113,yes,yes,cellular,12,aug,10.23,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20421,44,self-employed,married,primary,no,4,no,no,cellular,12,aug,5.45,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20422,49,blue-collar,divorced,primary,no,1280,no,yes,cellular,12,aug,2.4,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20423,44,technician,divorced,secondary,no,0,no,no,cellular,12,aug,0.93,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20424,54,management,married,tertiary,no,3020,no,no,cellular,12,aug,1.77,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20425,33,management,divorced,tertiary,no,-336,no,no,cellular,12,aug,1.25,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20426,31,management,single,tertiary,no,30,no,no,cellular,12,aug,5.8,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20427,37,management,married,secondary,no,0,no,no,cellular,12,aug,2.2,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20428,33,management,married,tertiary,no,855,yes,yes,cellular,12,aug,3.18,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20429,30,management,married,tertiary,no,646,no,no,cellular,12,aug,1.65,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20430,49,self-employed,married,secondary,no,1103,no,no,cellular,12,aug,7.13,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20431,31,management,single,tertiary,no,123,no,no,cellular,12,aug,1.37,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20432,33,technician,married,tertiary,no,980,no,no,cellular,12,aug,2.87,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20433,48,management,single,tertiary,no,5904,yes,no,cellular,12,aug,2.12,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20434,39,management,married,secondary,no,1880,no,no,cellular,12,aug,12.8,2,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20435,30,management,divorced,tertiary,no,317,no,no,cellular,12,aug,1.2,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20436,46,entrepreneur,married,secondary,no,-880,no,yes,cellular,12,aug,3.08,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20437,41,technician,single,secondary,no,297,no,yes,cellular,12,aug,2.33,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20438,57,blue-collar,married,primary,no,2112,no,no,cellular,12,aug,18.9,2,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20439,49,admin.,married,secondary,no,300,no,no,cellular,12,aug,1.27,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20440,54,housemaid,married,primary,no,212,no,no,cellular,12,aug,1.35,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20441,30,housemaid,married,secondary,no,0,no,no,cellular,12,aug,1.52,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20442,31,management,single,tertiary,no,573,no,no,cellular,12,aug,2.3,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20443,30,management,single,tertiary,no,220,no,yes,cellular,12,aug,1.85,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20444,35,management,married,tertiary,no,100,no,no,cellular,12,aug,2.0,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20445,35,management,married,tertiary,no,1383,no,no,cellular,12,aug,2.38,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20446,58,management,married,tertiary,no,5942,no,no,cellular,12,aug,1.07,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20447,40,housemaid,married,secondary,no,1050,no,no,cellular,12,aug,1.95,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20448,31,management,married,tertiary,no,1575,no,no,cellular,12,aug,2.97,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20449,42,management,divorced,tertiary,no,1622,yes,no,cellular,12,aug,2.63,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20450,42,technician,single,secondary,yes,0,no,yes,cellular,12,aug,0.85,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20451,46,unemployed,married,secondary,no,3533,yes,no,cellular,12,aug,3.92,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20452,59,retired,married,primary,no,94,no,no,cellular,12,aug,4.27,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20453,58,retired,married,secondary,no,7560,no,no,cellular,12,aug,6.07,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20454,32,management,divorced,tertiary,no,874,no,no,cellular,12,aug,21.37,6,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20455,49,management,married,secondary,no,0,no,no,cellular,12,aug,2.3,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20456,34,management,single,tertiary,no,1009,yes,no,cellular,12,aug,1.13,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20457,33,technician,single,secondary,no,827,yes,no,cellular,12,aug,0.97,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20458,30,management,single,tertiary,no,74,no,no,cellular,12,aug,1.6,5,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20459,39,housemaid,married,primary,no,562,no,no,cellular,12,aug,3.9,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20460,34,blue-collar,married,secondary,no,172,no,no,cellular,12,aug,3.95,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20461,32,management,single,tertiary,no,100,no,no,cellular,12,aug,3.02,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20462,52,management,married,tertiary,no,0,no,no,cellular,12,aug,1.77,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20463,58,technician,married,secondary,no,1463,yes,no,cellular,12,aug,1.83,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20465,36,management,single,tertiary,no,419,no,no,cellular,12,aug,2.03,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20466,30,management,single,tertiary,no,67,no,no,cellular,12,aug,0.87,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20467,36,technician,married,secondary,no,1659,no,no,cellular,12,aug,2.1,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20468,35,management,married,tertiary,no,362,no,no,cellular,12,aug,1.58,8,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20469,30,technician,single,secondary,no,700,yes,no,cellular,12,aug,1.22,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20470,59,blue-collar,married,primary,no,2192,no,no,cellular,12,aug,6.08,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20471,37,management,single,tertiary,no,553,no,no,cellular,12,aug,1.05,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20472,30,management,single,secondary,no,1913,no,no,cellular,12,aug,4.17,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20473,31,technician,single,secondary,no,279,no,no,cellular,12,aug,3.55,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20474,34,management,single,tertiary,no,2757,yes,no,cellular,12,aug,2.1,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20475,56,retired,married,tertiary,no,3616,no,yes,cellular,12,aug,1.05,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20476,47,services,married,primary,no,586,no,no,cellular,12,aug,1.13,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20477,58,retired,married,primary,no,1472,no,no,cellular,12,aug,1.23,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20478,30,management,single,secondary,no,24,no,no,cellular,12,aug,0.48,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20479,37,technician,single,secondary,no,353,yes,no,cellular,12,aug,2.45,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20480,50,blue-collar,married,secondary,no,418,no,yes,cellular,12,aug,14.45,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20481,54,technician,married,secondary,no,-777,no,yes,cellular,12,aug,1.95,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20482,54,management,single,tertiary,no,2419,yes,no,cellular,12,aug,2.32,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20483,32,management,single,tertiary,no,2667,yes,no,cellular,12,aug,16.18,2,-1,0,success,1,8,-36.1,1.4,4.97,5228.1,93.444
20484,51,management,married,tertiary,no,8304,no,no,cellular,12,aug,1.75,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20486,32,technician,single,secondary,no,5,no,no,cellular,12,aug,1.75,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20487,30,management,single,tertiary,no,478,no,no,cellular,12,aug,3.22,3,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20488,31,management,married,tertiary,yes,-253,no,no,cellular,12,aug,3.67,4,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20489,30,technician,single,tertiary,no,8138,yes,no,cellular,12,aug,3.78,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20490,31,technician,single,tertiary,no,438,yes,no,cellular,12,aug,2.17,2,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
20491,34,technician,single,secondary,no,27,no,no,cellular,12,aug,4.27,9,-1,0,success,0,8,-36.1,1.4,4.97,5228.1,93.444
